disasterNumber,incidentType,declarationTitle,fips_code,state,designatedArea,incidentBeginDate,industry,post_disaster_exits,baseline_exits,excess_exits
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Civic & Social Organization,17,16,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Public Relations and Communications,10,8,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Consumer Goods,12,12,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Hospitality,5,5,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Facilities Services,0,2,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Computer Hardware,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Broadcast Media Production and Distribution,3,0,3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Construction,4,6,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Government Administration,25,17,8
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Alternative Dispute Resolution,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Marketing and Advertising,46,56,-10
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Data Infrastructure and Analytics,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Fine Art,0,3,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Museums,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Luxury Goods & Jewelry,1,2,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Advertising Services,4,2,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Mining & Metals,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Market Research,2,3,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Sports Teams and Clubs,2,0,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,E-Learning Providers,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Movies and Sound Recording,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Blockchain Services,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Non-profit Organizations,9,9,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Telecommunications,1,5,-4
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Staffing and Recruiting,7,7,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Food & Beverages,12,13,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Political Organizations,2,0,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,IT Services and IT Consulting,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Apparel & Fashion,16,16,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Higher Education,356,168,188
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Business Supplies and Equipment,0,2,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Biotechnology,6,9,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6037,CA,Los Angeles (County),2023-02-21 00:00:00+00:00,Musicians,2,0,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Public Safety,1,4,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Environmental Services,4,4,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Retail,3,4,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Accounting,4,1,3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Computer Software,2,3,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Software Development,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Restaurants,0,6,-6
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Law Enforcement,3,3,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Pharmaceuticals,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Education Administration Programs,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Civil Engineering,1,4,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Non-Profit Organization Management,6,2,4
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Education,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Insurance,2,1,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Broadcast Media,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Medical Devices,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Law Practice,12,4,8
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Consumer Electronics,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Mental Health Care,1,4,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Legislative Office,5,2,3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Political Organization,0,2,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Civic & Social Organization,1,3,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Civic and Social Organizations,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Public Relations and Communications,2,0,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,"Leisure, Travel & Tourism",1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Hospitality,0,2,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Public Policy,4,1,3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Primary/Secondary Education,2,0,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Construction,1,4,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Government Administration,21,16,5
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Museums and Institutions,0,2,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Marketing and Advertising,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Primary and Secondary Education,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Venture Capital and Private Equity Principals,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Research,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Building Materials,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Management Consulting,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Veterinary,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Banking,3,1,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Non-profit Organizations,2,1,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Judiciary,4,0,4
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Information Technology and Services,1,2,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Online Media,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Libraries,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Financial Services,2,1,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Public Relations and Communications Services,1,3,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Philanthropy,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Packaging and Containers,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Telecommunications,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Real Estate,2,2,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Security and Investigations,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Food & Beverages,2,4,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Professional and Technical Services,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Semiconductors,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,IT Services and IT Consulting,2,2,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Medical Practice,2,1,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Hospitals and Health Care,11,1,10
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Legal Services,2,1,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Design,2,0,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Higher Education,18,12,6
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Entertainment,0,2,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Wireless,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Education Management,2,6,-4
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Consumer Services,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Hospital & Health Care,10,17,-7
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Individual & Family Services,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,"Health, Wellness and Fitness",0,2,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Utilities,2,2,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6067,CA,Sacramento (County),2023-02-21 00:00:00+00:00,Renewables & Environment,3,0,3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Retail,16,23,-7
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Law Enforcement,6,0,6
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Design Services,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Civil Engineering,3,5,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Education,1,5,-4
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Human Resources,2,3,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Medical Devices,4,4,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Law Practice,119,21,98
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Public Health,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Chemicals,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Events Services,2,1,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Legislative Office,2,2,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Political Organization,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Investment Banking,10,4,6
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,"Leisure, Travel & Tourism",5,6,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Maritime,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Public Policy,2,5,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Farming,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Primary and Secondary Education,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Museums and Institutions,3,4,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Electrical Equipment Manufacturing,1,0,1
